index,year,energia_Gg_CO2e_GWP_SAR,residuo_Gg_CO2e_GWP_SAR,agropecuaria_Gg_CO2e_GWP_SAR,ippu_Gg_CO2e_GWP_SAR,lulucf_Gg_CO2e_GWP_SAR
"7180
Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",2013,56.318506026710544,0.0,0.0,0.0,0.0
"7380
Outras atividades profissionais, científicas e técnicas",2013,7.696010512785582,0.0,0.0,0.0,0.0
"7700
Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual",2013,8.73684832462888,0.0,0.0,0.0,0.0
"7880
Outras atividades administrativas e serviços complementares",2013,243.77625779720793,0.0,0.0,0.0,0.0
"8000
Atividades de vigilância, segurança e investigação",2013,3.796233888598046,0.0,0.0,0.0,0.0
"8400
Administração pública, defesa e seguridade social",2013,483.54033675277634,0.0,0.0,0.0,0.0
"8591
Educação pública",2013,148.1892085735456,0.0,0.0,0.0,0.0
"8592
Educação privada",2013,89.30092067300437,0.0,0.0,0.0,0.0
"8691
Saúde pública",2013,99.13792671900838,53.19685792094815,0.0,0.0,0.0
"8692
Saúde privada",2013,60.770741203175945,63.60898528242395,0.0,0.0,0.0
"9080
Atividades artísticas, criativas e de espetáculos",2013,35.44045622301817,0.0,0.0,0.0,0.0
"9480
Organizações associativas e outros serviços pessoais",2013,139.52212765264693,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2013,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2013,23599.85344499971,56712.1888589786,0.0,0.0,0.0
"0191
Agricultura, inclusive o apoio à agricultura e a pós-colheita",2014,10604.981628860574,0.0,87899.70620881309,0.0,97161.81004010016
"0192
Pecuária, inclusive o apoio à pecuária",2014,5546.340652480217,1837.1451,379775.71321811416,0.0,180984.25550570773
"0280
Produção florestal; pesca e aquicultura",2014,2898.0407628975113,0.0,360.6808886611643,0.0,-32082.09139187661
"0580
Extração de carvão mineral e de minerais não-metálicos",2014,563.0158706451233,0.0,0.0,0.0,0.0
"0680
Extração de petróleo e gás, inclusive as atividades de apoio",2014,2926.2025466403547,0.0,0.0,0.0,0.0
"0791
Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",2014,4703.972164396477,0.0,0.0,0.0,0.0
"0792
Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",2014,3116.8394353826775,0.0,0.0,0.0,0.0
"1091
Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",2014,607.0490994796647,1786.9991999999995,0.0,0.0,0.0
"1092
Fabricação e refino de açúcar",2014,2549.267020042265,0.0,0.0,0.0,0.0
"1093
Outros produtos alimentares",2014,2396.8073021758128,0.0,0.0,0.0,0.0
"1100
Fabricação de bebidas",2014,930.1226696955652,16.9911,0.0,0.0,0.0
"1200
Fabricação de produtos do fumo",2014,30.80709769760404,0.0,0.0,0.0,0.0
"1300
Fabricação de produtos têxteis",2014,862.1180112200417,0.0,0.0,0.0,0.0
"1400
Confecção de artefatos do vestuário e acessórios",2014,118.37686292854389,0.0,0.0,0.0,0.0
"1500
Fabricação de calçados e de artefatos de couro",2014,162.1453083855224,0.0,0.0,0.0,0.0
"1600
Fabricação de produtos da madeira",2014,1382.9462084555696,0.0,0.0,0.0,0.0
"1700
Fabricação de celulose, papel e produtos de papel",2014,5280.4275409012425,503.9412,0.0,0.0,0.0
"1800
Impressão e reprodução de gravações",2014,77.95275770237178,0.0,0.0,0.0,0.0
"1991
Refino de petróleo e coquerias",2014,105325.13119561391,0.0,0.0,0.0,0.0
"1992
Fabricação de biocombustíveis",2014,1486.0882689144257,0.0,0.0,0.0,0.0
"2091
Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",2014,11166.506393557647,0.0,0.0,7795.745123037264,0.0
"2092
Fabricação de defensivos, desinfestantes, tintas e químicos diversos",2014,2106.751636594916,0.0,0.0,0.0,0.0
"2093
Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",2014,808.5337155470513,0.0,0.0,0.0,0.0
"2100
Fabricação de produtos farmoquímicos e farmacêuticos",2014,239.7576250015392,0.0,0.0,0.0,0.0
"2200
Fabricação de produtos de borracha e de material plástico",2014,1830.4006738853789,0.0,0.0,0.0,0.0
"2300
Fabricação de produtos de minerais não-metálicos",2014,22051.05680769327,0.0,0.0,33623.76963958442,0.0
"2491
Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",2014,7573.70689676965,0.0,0.0,42886.63651985205,0.0
"2492
Metalurgia de metais não-ferrosos e a fundição de metais",2014,7596.002469284978,0.0,0.0,4119.377526440318,0.0
"2500
Fabricação de produtos de metal, exceto máquinas e equipamentos",2014,2395.2301655863807,0.0,0.0,0.0,0.0
"2600
Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",2014,87.77406242398531,0.0,0.0,0.0,0.0
"2700
Fabricação de máquinas e equipamentos elétricos",2014,436.277519562536,0.0,0.0,0.0,0.0
"2800
Fabricação de máquinas e equipamentos mecânicos",2014,456.6349801768667,0.0,0.0,0.0,0.0
"2991
Fabricação de automóveis, caminhões e ônibus, exceto peças",2014,559.5500813396766,0.0,0.0,0.0,0.0
"2992
Fabricação de peças e acessórios para veículos automotores",2014,1338.4337185795164,0.0,0.0,0.0,0.0
"3000
Fabricação de outros equipamentos de transporte, exceto veículos automotores",2014,148.6158020239058,0.0,0.0,0.0,0.0
"3180
Fabricação de móveis e de produtos de indústrias diversas",2014,189.77162706757676,0.0,0.0,0.0,0.0
"3300
Manutenção, reparação e instalação de máquinas e equipamentos",2014,125.15494860693526,0.0,0.0,0.0,0.0
"3500
Energia elétrica, gás natural e outras utilidades",2014,18601.402249051796,0.0,0.0,0.0,0.0
"3680
Água, esgoto e gestão de resíduos",2014,209.72259479908556,0.0,0.0,0.0,0.0
"4180
Construção",2014,1046.111521521355,0.0,0.0,0.0,0.0
"4500
Comércio e reparação de veículos automotores e motocicletas",2014,57.62241699571335,0.0,0.0,0.0,0.0
"4680
Comércio por atacado e a varejo, exceto veículos automotores",2014,879.7147771787277,0.0,0.0,0.0,0.0
"4900
Transporte terrestre",2014,203531.96808167247,0.0,0.0,0.0,0.0
"5000
Transporte aquaviário",2014,4362.413203904371,0.0,0.0,0.0,0.0
"5100
Transporte aéreo",2014,10367.871236769495,0.0,0.0,0.0,0.0
"5280
Armazenamento, atividades auxiliares dos transportes e correio",2014,48.34135526322844,0.0,0.0,0.0,0.0
"5500
Alojamento",2014,53.99223742464033,0.0,0.0,0.0,0.0
"5600
Alimentação",2014,93.33695737126236,0.0,0.0,0.0,0.0
"5800
Edição e edição integrada à impressão",2014,7.564447947088143,0.0,0.0,0.0,0.0
"5980
Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",2014,17.622534395658167,0.0,0.0,0.0,0.0
"6100
Telecomunicações",2014,85.93159393441904,0.0,0.0,0.0,0.0
"6280
Desenvolvimento de sistemas e outros serviços de informação",2014,22.080735952427506,0.0,0.0,0.0,0.0
"6480
Intermediação financeira, seguros e previdência complementar",2014,91.54884478008988,0.0,0.0,0.0,0.0
"6800
Atividades imobiliárias",2014,17.721771997455914,0.0,0.0,0.0,0.0
"6980
Atividades jurídicas, contábeis, consultoria e sedes de empresas ",2014,41.32490381021068,0.0,0.0,0.0,0.0
"7180
Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",2014,53.565868132254494,0.0,0.0,0.0,0.0
"7380
Outras atividades profissionais, científicas e técnicas",2014,8.384260307923551,0.0,0.0,0.0,0.0
"7700
Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual",2014,9.264725320030612,0.0,0.0,0.0,0.0
"7880
Outras atividades administrativas e serviços complementares",2014,253.67033677966305,0.0,0.0,0.0,0.0
"8000
Atividades de vigilância, segurança e investigação",2014,3.9954277986513116,0.0,0.0,0.0,0.0
"8400
Administração pública, defesa e seguridade social",2014,476.41982595408916,0.0,0.0,0.0,0.0
"8591
Educação pública",2014,158.18402962832252,0.0,0.0,0.0,0.0
"8592
Educação privada",2014,95.56513140221654,0.0,0.0,0.0,0.0
"8691
Saúde pública",2014,111.80246607040708,52.30906935883871,0.0,0.0,0.0
"8692
Saúde privada",2014,69.8979691090894,65.46216692561049,0.0,0.0,0.0
"9080
Atividades artísticas, criativas e de espetáculos",2014,40.643584898534925,0.0,0.0,0.0,0.0
"9480
Organizações associativas e outros serviços pessoais",2014,147.1212915751726,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2014,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2014,23972.218875913306,57643.65376071734,0.0,0.0,0.0
"0191
Agricultura, inclusive o apoio à agricultura e a pós-colheita",2015,10734.726581512912,0.0,85079.56492508177,0.0,111765.51621305541
"0192
Pecuária, inclusive o apoio à pecuária",2015,5544.406148233852,1805.0844,386053.22354572127,0.0,295425.2507035198
"0280
Produção florestal; pesca e aquicultura",2015,2927.720670762675,0.0,314.9958994158051,0.0,-34498.199382214254
"0580
Extração de carvão mineral e de minerais não-metálicos",2015,584.5663826696648,0.0,0.0,0.0,0.0
"0680
Extração de petróleo e gás, inclusive as atividades de apoio",2015,3805.6543108626206,0.0,0.0,0.0,0.0
"0791
Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",2015,4394.785619165189,0.0,0.0,0.0,0.0
"0792
Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",2015,3397.736057529236,0.0,0.0,0.0,0.0
"1091
Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",2015,1445.9822276179455,1826.4078,0.0,0.0,0.0
"1092
Fabricação e refino de açúcar",2015,1696.0349417168609,0.0,0.0,0.0,0.0
"1093
Outros produtos alimentares",2015,2065.204998833186,0.0,0.0,0.0,0.0
"1100
Fabricação de bebidas",2015,852.4900249790087,16.7244,0.0,0.0,0.0
"1200
Fabricação de produtos do fumo",2015,28.52188852293085,0.0,0.0,0.0,0.0
"1300
Fabricação de produtos têxteis",2015,724.888378415681,0.0,0.0,0.0,0.0
"1400
Confecção de artefatos do vestuário e acessórios",2015,107.49565803799298,0.0,0.0,0.0,0.0
"1500
Fabricação de calçados e de artefatos de couro",2015,145.78169963507057,0.0,0.0,0.0,0.0
"1600
Fabricação de produtos da madeira",2015,1232.6228215983988,0.0,0.0,0.0,0.0
"1700
Fabricação de celulose, papel e produtos de papel",2015,5008.31118922139,533.1207,0.0,0.0,0.0
"1800
Impressão e reprodução de gravações",2015,67.25682326752103,0.0,0.0,0.0,0.0
"1991
Refino de petróleo e coquerias",2015,99601.89819504286,0.0,0.0,0.0,0.0
"1992
Fabricação de biocombustíveis",2015,1898.3753369914123,0.0,0.0,0.0,0.0
"2091
Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",2015,11371.594844566906,0.0,0.0,8194.078826577186,0.0
"2092
Fabricação de defensivos, desinfestantes, tintas e químicos diversos",2015,2285.631938555192,0.0,0.0,0.0,0.0
"2093
Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",2015,810.7176940252189,0.0,0.0,0.0,0.0
"2100
Fabricação de produtos farmoquímicos e farmacêuticos",2015,243.59092285181228,0.0,0.0,0.0,0.0
"2200
Fabricação de produtos de borracha e de material plástico",2015,1648.0137553178063,0.0,0.0,0.0,0.0
"2300
Fabricação de produtos de minerais não-metálicos",2015,20079.80310051139,0.0,0.0,32297.239521969048,0.0
"2491
Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",2015,7259.884775227039,0.0,0.0,44917.83334518755,0.0
"2492
Metalurgia de metais não-ferrosos e a fundição de metais",2015,7066.920147024588,0.0,0.0,3565.6875389034058,0.0
"2500
Fabricação de produtos de metal, exceto máquinas e equipamentos",2015,1930.074376710746,0.0,0.0,0.0,0.0
"2600
Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",2015,74.43877817232902,0.0,0.0,0.0,0.0
"2700
Fabricação de máquinas e equipamentos elétricos",2015,417.74861229434686,0.0,0.0,0.0,0.0
"2800
Fabricação de máquinas e equipamentos mecânicos",2015,375.01356222159785,0.0,0.0,0.0,0.0
"2991
Fabricação de automóveis, caminhões e ônibus, exceto peças",2015,440.78660306080127,0.0,0.0,0.0,0.0
"2992
Fabricação de peças e acessórios para veículos automotores",2015,1115.1240444721582,0.0,0.0,0.0,0.0
"3000
Fabricação de outros equipamentos de transporte, exceto veículos automotores",2015,141.6461815064566,0.0,0.0,0.0,0.0
"3180
Fabricação de móveis e de produtos de indústrias diversas",2015,188.69917989962704,0.0,0.0,0.0,0.0
"3300
Manutenção, reparação e instalação de máquinas e equipamentos",2015,133.2303908385305,0.0,0.0,0.0,0.0
"3500
Energia elétrica, gás natural e outras utilidades",2015,17441.41919308256,0.0,0.0,0.0,0.0
"3680
Água, esgoto e gestão de resíduos",2015,248.32159923002322,0.0,0.0,0.0,0.0
"4180
Construção",2015,869.1496291766712,0.0,0.0,0.0,0.0
"4500
Comércio e reparação de veículos automotores e motocicletas",2015,52.51480044332778,0.0,0.0,0.0,0.0
"4680
Comércio por atacado e a varejo, exceto veículos automotores",2015,837.6780557969217,0.0,0.0,0.0,0.0
"4900
Transporte terrestre",2015,189930.11584379288,0.0,0.0,0.0,0.0
"5000
Transporte aquaviário",2015,4230.878241351879,0.0,0.0,0.0,0.0
"5100
Transporte aéreo",2015,10494.761958491292,0.0,0.0,0.0,0.0
"5280
Armazenamento, atividades auxiliares dos transportes e correio",2015,46.28215491146242,0.0,0.0,0.0,0.0
"5500
Alojamento",2015,50.008292874466754,0.0,0.0,0.0,0.0
"5600
Alimentação",2015,82.6121578682999,0.0,0.0,0.0,0.0
"5800
Edição e edição integrada à impressão",2015,6.17514313901793,0.0,0.0,0.0,0.0
"5980
Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",2015,15.018787246769646,0.0,0.0,0.0,0.0
"6100
Telecomunicações",2015,74.3194429763085,0.0,0.0,0.0,0.0
"6280
Desenvolvimento de sistemas e outros serviços de informação",2015,21.338483166207883,0.0,0.0,0.0,0.0
"6480
Intermediação financeira, seguros e previdência complementar",2015,92.95394036786446,0.0,0.0,0.0,0.0
"6800
Atividades imobiliárias",2015,16.98216014118258,0.0,0.0,0.0,0.0
"6980
Atividades jurídicas, contábeis, consultoria e sedes de empresas ",2015,41.105810893807984,0.0,0.0,0.0,0.0
"7180
Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",2015,37.43610987892206,0.0,0.0,0.0,0.0
"7380
Outras atividades profissionais, científicas e técnicas",2015,7.002233384669852,0.0,0.0,0.0,0.0
"7700
Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual",2015,8.019179423702539,0.0,0.0,0.0,0.0
"7880
Outras atividades administrativas e serviços complementares",2015,257.8693273763296,0.0,0.0,0.0,0.0
"8000
Atividades de vigilância, segurança e investigação",2015,3.7883775682110823,0.0,0.0,0.0,0.0
"8400
Administração pública, defesa e seguridade social",2015,433.14169417524204,0.0,0.0,0.0,0.0
"8591
Educação pública",2015,134.6014816331833,0.0,0.0,0.0,0.0
"8592
Educação privada",2015,89.85487512410073,0.0,0.0,0.0,0.0
"8691
Saúde pública",2015,95.83631476063636,51.87845787180991,0.0,0.0,0.0
"8692
Saúde privada",2015,69.06951002952665,66.58176434323188,0.0,0.0,0.0
"9080
Atividades artísticas, criativas e de espetáculos",2015,35.337751340849124,0.0,0.0,0.0,0.0
"9480
Organizações associativas e outros serviços pessoais",2015,128.8171817369245,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2015,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2015,24200.80583768975,58502.52179753298,0.0,0.0,0.0
"0191
Agricultura, inclusive o apoio à agricultura e a pós-colheita",2016,10552.732437218974,0.0,90416.05293005193,0.0,81420.98185595781
"0192
Pecuária, inclusive o apoio à pecuária",2016,5672.339801423662,1756.9461,391529.1086077373,0.0,362003.1495414451
"0280
Produção florestal; pesca e aquicultura",2016,2543.163495682105,0.0,373.1409375097516,0.0,-38927.51146073979
"0580
Extração de carvão mineral e de minerais não-metálicos",2016,613.3135672592749,0.0,0.0,0.0,0.0
"0680
Extração de petróleo e gás, inclusive as atividades de apoio",2016,3068.8137532190194,0.0,0.0,0.0,0.0
"0791
Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",2016,3505.936703366363,0.0,0.0,0.0,0.0
"0792
Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",2016,2419.2631658572514,0.0,0.0,0.0,0.0
"1091
Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",2016,1272.3208848000763,2048.9658,0.0,0.0,0.0
"1092
Fabricação e refino de açúcar",2016,2208.371319514429,0.0,0.0,0.0,0.0
"1093
Outros produtos alimentares",2016,1920.0468714545284,0.0,0.0,0.0,0.0
"1100
Fabricação de bebidas",2016,675.360577691346,16.7118,0.0,0.0,0.0
"1200
Fabricação de produtos do fumo",2016,27.846509267124755,0.0,0.0,0.0,0.0
"1300
Fabricação de produtos têxteis",2016,655.5893001061231,0.0,0.0,0.0,0.0
"1400
Confecção de artefatos do vestuário e acessórios",2016,93.1285447442746,0.0,0.0,0.0,0.0
"1500
Fabricação de calçados e de artefatos de couro",2016,131.69693288879918,0.0,0.0,0.0,0.0
"1600
Fabricação de produtos da madeira",2016,1104.4714502621457,0.0,0.0,0.0,0.0
"1700
Fabricação de celulose, papel e produtos de papel",2016,5372.827804045264,575.2404,0.0,0.0,0.0
"1800
Impressão e reprodução de gravações",2016,59.9574917939721,0.0,0.0,0.0,0.0
"1991
Refino de petróleo e coquerias",2016,80099.49748320859,0.0,0.0,0.0,0.0
"1992
Fabricação de biocombustíveis",2016,1625.611467679071,0.0,0.0,0.0,0.0
"2091
Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",2016,11176.565305612286,0.0,0.0,8422.409889223021,0.0
"2092
Fabricação de defensivos, desinfestantes, tintas e químicos diversos",2016,2179.075889551303,0.0,0.0,0.0,0.0
"2093
Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",2016,757.4753503751147,0.0,0.0,0.0,0.0
"2100
Fabricação de produtos farmoquímicos e farmacêuticos",2016,220.42027809941573,0.0,0.0,0.0,0.0
"2200
Fabricação de produtos de borracha e de material plástico",2016,1480.1800761975771,0.0,0.0,0.0,0.0
"2300
Fabricação de produtos de minerais não-metálicos",2016,17771.574892800847,0.0,0.0,29715.235624507637,0.0
"2491
Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",2016,6842.3480254019,0.0,0.0,45205.09470050672,0.0
"2492
Metalurgia de metais não-ferrosos e a fundição de metais",2016,6993.45104563685,0.0,0.0,3572.9103735525514,0.0
"2500
Fabricação de produtos de metal, exceto máquinas e equipamentos",2016,1984.31281347626,0.0,0.0,0.0,0.0
"2600
Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",2016,56.392866654494455,0.0,0.0,0.0,0.0
"2700
Fabricação de máquinas e equipamentos elétricos",2016,376.9859056318187,0.0,0.0,0.0,0.0
"2800
Fabricação de máquinas e equipamentos mecânicos",2016,304.3966511872304,0.0,0.0,0.0,0.0
"2991
Fabricação de automóveis, caminhões e ônibus, exceto peças",2016,386.73872336022396,0.0,0.0,0.0,0.0
"2992
Fabricação de peças e acessórios para veículos automotores",2016,877.6238816651677,0.0,0.0,0.0,0.0
"3000
Fabricação de outros equipamentos de transporte, exceto veículos automotores",2016,111.57453484517708,0.0,0.0,0.0,0.0
"3180
Fabricação de móveis e de produtos de indústrias diversas",2016,159.9487330312369,0.0,0.0,0.0,0.0
"3300
Manutenção, reparação e instalação de máquinas e equipamentos",2016,131.246540369432,0.0,0.0,0.0,0.0
"3500
Energia elétrica, gás natural e outras utilidades",2016,13269.467167608427,0.0,0.0,0.0,0.0
"3680
Água, esgoto e gestão de resíduos",2016,260.57343017939803,0.0,0.0,0.0,0.0
"4180
Construção",2016,720.1609443219588,0.0,0.0,0.0,0.0
"4500
Comércio e reparação de veículos automotores e motocicletas",2016,53.22468600778302,0.0,0.0,0.0,0.0
"4680
Comércio por atacado e a varejo, exceto veículos automotores",2016,820.6709186257542,0.0,0.0,0.0,0.0
"4900
Transporte terrestre",2016,191683.31148936955,0.0,0.0,0.0,0.0
"5000
Transporte aquaviário",2016,3863.005015001022,0.0,0.0,0.0,0.0
"5100
Transporte aéreo",2016,9815.023566958196,0.0,0.0,0.0,0.0
"5280
Armazenamento, atividades auxiliares dos transportes e correio",2016,45.039894493957874,0.0,0.0,0.0,0.0
"5500
Alojamento",2016,50.12927835009063,0.0,0.0,0.0,0.0
"5600
Alimentação",2016,80.10284685103059,0.0,0.0,0.0,0.0
"5800
Edição e edição integrada à impressão",2016,5.186269099476936,0.0,0.0,0.0,0.0
"5980
Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",2016,14.803484114890773,0.0,0.0,0.0,0.0
"6100
Telecomunicações",2016,68.04053880901583,0.0,0.0,0.0,0.0
"6280
Desenvolvimento de sistemas e outros serviços de informação",2016,20.847703319500518,0.0,0.0,0.0,0.0
"6480
Intermediação financeira, seguros e previdência complementar",2016,88.74967565697817,0.0,0.0,0.0,0.0
"6800
Atividades imobiliárias",2016,20.117056042122858,0.0,0.0,0.0,0.0
"6980
Atividades jurídicas, contábeis, consultoria e sedes de empresas ",2016,41.00394052558477,0.0,0.0,0.0,0.0
"7180
Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",2016,39.501043902613844,0.0,0.0,0.0,0.0
"7380
Outras atividades profissionais, científicas e técnicas",2016,8.441445056121212,0.0,0.0,0.0,0.0
"7700
Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual",2016,7.684494792793371,0.0,0.0,0.0,0.0
"7880
Outras atividades administrativas e serviços complementares",2016,276.03638506964506,0.0,0.0,0.0,0.0
"8000
Atividades de vigilância, segurança e investigação",2016,3.884635732505968,0.0,0.0,0.0,0.0
"8400
Administração pública, defesa e seguridade social",2016,434.8063312580357,0.0,0.0,0.0,0.0
"8591
Educação pública",2016,137.65839324983367,0.0,0.0,0.0,0.0
"8592
Educação privada",2016,83.95805848476331,0.0,0.0,0.0,0.0
"8691
Saúde pública",2016,83.09000251430825,51.415820814799645,0.0,0.0,0.0
"8692
Saúde privada",2016,72.7174608496351,68.25029068446204,0.0,0.0,0.0
"9080
Atividades artísticas, criativas e de espetáculos",2016,35.48556200069251,0.0,0.0,0.0,0.0
"9480
Organizações associativas e outros serviços pessoais",2016,107.91193589184874,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2016,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2016,24125.914297765354,58774.70281106978,0.0,0.0,0.0
"0191
Agricultura, inclusive o apoio à agricultura e a pós-colheita",2017,11450.461997856879,0.0,82628.6288187643,0.0,65588.33143605023
"0192
Pecuária, inclusive o apoio à pecuária",2017,5679.150584868672,1716.2879999999998,376682.8164847505,0.0,277051.60010274354
"0280
Produção florestal; pesca e aquicultura",2017,3030.1221988701964,0.0,358.64773524558177,0.0,-36195.93841557498
"0580
Extração de carvão mineral e de minerais não-metálicos",2017,595.150444980816,0.0,0.0,0.0,0.0
"0680
Extração de petróleo e gás, inclusive as atividades de apoio",2017,2971.533520422012,0.0,0.0,0.0,0.0
"0791
Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",2017,3442.911209678935,0.0,0.0,0.0,0.0
"0792
Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",2017,2099.3629081054564,0.0,0.0,0.0,0.0
"1091
Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",2017,1273.9183555297384,2001.5478,0.0,0.0,0.0
"1092
Fabricação e refino de açúcar",2017,2108.658750912388,0.0,0.0,0.0,0.0
"1093
Outros produtos alimentares",2017,1980.1295149700459,0.0,0.0,0.0,0.0
"1100
Fabricação de bebidas",2017,674.8562651292814,16.3254,0.0,0.0,0.0
"1200
Fabricação de produtos do fumo",2017,22.188028555117832,0.0,0.0,0.0,0.0
"1300
Fabricação de produtos têxteis",2017,707.6249692455889,0.0,0.0,0.0,0.0
"1400
Confecção de artefatos do vestuário e acessórios",2017,83.36660538076902,0.0,0.0,0.0,0.0
"1500
Fabricação de calçados e de artefatos de couro",2017,124.67836549086368,0.0,0.0,0.0,0.0
"1600
Fabricação de produtos da madeira",2017,1040.8039500747427,0.0,0.0,0.0,0.0
"1700
Fabricação de celulose, papel e produtos de papel",2017,5275.537034351585,561.9285,0.0,0.0,0.0
"1800
Impressão e reprodução de gravações",2017,50.20433618939626,0.0,0.0,0.0,0.0
"1991
Refino de petróleo e coquerias",2017,83609.61610683311,0.0,0.0,0.0,0.0
"1992
Fabricação de biocombustíveis",2017,1697.3426873801147,0.0,0.0,0.0,0.0
"2091
Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",2017,11670.040331186516,0.0,0.0,8829.659022556356,0.0
"2092
Fabricação de defensivos, desinfestantes, tintas e químicos diversos",2017,2255.1967558865013,0.0,0.0,0.0,0.0
"2093
Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",2017,888.6569627598316,0.0,0.0,0.0,0.0
"2100
Fabricação de produtos farmoquímicos e farmacêuticos",2017,181.66006967002565,0.0,0.0,0.0,0.0
"2200
Fabricação de produtos de borracha e de material plástico",2017,1424.7781008540687,0.0,0.0,0.0,0.0
"2300
Fabricação de produtos de minerais não-metálicos",2017,17084.518178286038,0.0,0.0,28765.932257558452,0.0
"2491
Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",2017,7608.604447372919,0.0,0.0,49475.92444972173,0.0
"2492
Metalurgia de metais não-ferrosos e a fundição de metais",2017,7015.6892454402005,0.0,0.0,3616.801912133088,0.0
"2500
Fabricação de produtos de metal, exceto máquinas e equipamentos",2017,1991.8078282973697,0.0,0.0,0.0,0.0
"2600
Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",2017,61.59348591102164,0.0,0.0,0.0,0.0
"2700
Fabricação de máquinas e equipamentos elétricos",2017,329.8563011804637,0.0,0.0,0.0,0.0
"2800
Fabricação de máquinas e equipamentos mecânicos",2017,287.7479063287198,0.0,0.0,0.0,0.0
"2991
Fabricação de automóveis, caminhões e ônibus, exceto peças",2017,399.62061634071665,0.0,0.0,0.0,0.0
"2992
Fabricação de peças e acessórios para veículos automotores",2017,894.9393697194178,0.0,0.0,0.0,0.0
"3000
Fabricação de outros equipamentos de transporte, exceto veículos automotores",2017,98.53810023126204,0.0,0.0,0.0,0.0
"3180
Fabricação de móveis e de produtos de indústrias diversas",2017,154.38630820987888,0.0,0.0,0.0,0.0
"3300
Manutenção, reparação e instalação de máquinas e equipamentos",2017,126.75836692085396,0.0,0.0,0.0,0.0
"3500
Energia elétrica, gás natural e outras utilidades",2017,13867.149311221961,0.0,0.0,0.0,0.0
"3680
Água, esgoto e gestão de resíduos",2017,287.82243016406284,0.0,0.0,0.0,0.0
"4180
Construção",2017,681.5582126993196,0.0,0.0,0.0,0.0
"4500
Comércio e reparação de veículos automotores e motocicletas",2017,53.54687180101807,0.0,0.0,0.0,0.0
"4680
Comércio por atacado e a varejo, exceto veículos automotores",2017,828.0331976095952,0.0,0.0,0.0,0.0
"4900
Transporte terrestre",2017,190733.24287473792,0.0,0.0,0.0,0.0
"5000
Transporte aquaviário",2017,4019.608050223679,0.0,0.0,0.0,0.0
"5100
Transporte aéreo",2017,9815.2037505348,0.0,0.0,0.0,0.0
"5280
Armazenamento, atividades auxiliares dos transportes e correio",2017,46.86087240536131,0.0,0.0,0.0,0.0
"5500
Alojamento",2017,50.49679353490728,0.0,0.0,0.0,0.0
"5600
Alimentação",2017,89.2580497672537,0.0,0.0,0.0,0.0
"5800
Edição e edição integrada à impressão",2017,4.622601477275443,0.0,0.0,0.0,0.0
"5980
Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",2017,14.201837051911035,0.0,0.0,0.0,0.0
